"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"EIF4A1",-0.181004644947036,9.34713469440273,-4.39439608005791,0.000983995049995082,0.00485971668045588,-1.75982595988639
"INTS9",-0.210784942827484,8.08513887405248,-4.39374682459755,0.000985081522604307,0.00486169928089205,-1.7609743004726
"LRATD2",0.149642036024328,8.35710603423565,4.39294791431945,0.000986420149219397,0.00486492272342603,-1.76238739702965
"PHF5A",-0.29111174697036,7.7213000315157,-4.39188514614799,0.000988203832416796,0.00487033513795972,-1.76426730431267
"POC5",-0.227305162789381,5.70264022128425,-4.38794438788665,0.000994847210284182,0.00489967428965082,-1.77123906193569
"TAF6L",-0.27299594648141,7.59284223773879,-4.38658986107004,0.000997141445209689,0.00490756784788707,-1.77363578781829
"PLP2",0.294303613314835,5.59674167293707,4.38411779246096,0.00100134277553369,0.0049217321152351,-1.77801040988811
"ENPP5",-0.729151353902665,5.67368631890574,-4.38408044288343,0.00100140639346195,0.0049217321152351,-1.77807650936048
"MRPL53",-0.300008983244028,6.43954187537908,-4.38207286976402,0.00100483213200956,0.00493321639699353,-1.78162962998975
"HASPIN",-0.534368005443482,4.83011292834612,-4.3818967291735,0.00100513328308477,0.00493321639699353,-1.78194139407229
"TRIM38",0.305074806150325,7.73121931273384,4.38031055166388,0.00100784945187183,0.00494312892877287,-1.78474903161759
"UBR5",-0.1524444753837,9.72651341909689,-4.37886502660101,0.00101033144279656,0.00495188000657953,-1.78730793430424
"ABI2",-0.373793469793408,5.24683465661878,-4.37727089658383,0.00101307599264149,0.00496190498259259,-1.79013015414119
"KHDC4",-0.401617979656179,5.36891645407867,-4.3716903583112,0.00102274526472412,0.00500580906465318,-1.80001192965004
"NSRP1",-0.269023299852571,7.55973377100729,-4.36986495242594,0.00102592897810717,0.00501793105280951,-1.80324498331005
"GTF3C4",-0.135850285989898,9.60011850840388,-4.36598725291194,0.00103272650603453,0.00504769973369634,-1.81011409030997
"SPR",0.254884429089985,8.62983511569667,4.36512269325132,0.00103424846155714,0.00505165955379972,-1.81164581754673
"QSER1",-0.270556378297209,7.88279632749141,-4.36407806813391,0.00103609052542858,0.00505717638168271,-1.81349666742077
"SIRT6",-0.37377652436884,4.51464199284162,-4.36233228025263,0.00103917664938837,0.00506875373244623,-1.81659007851897
"HDHD2",-0.418418092494007,7.39021188257589,-4.3573697336941,0.00104800172892359,0.00510655097486259,-1.82538507787132
"PFAS",-0.168915938926313,9.53275461325167,-4.35659590705199,0.00104938488811231,0.00510655097486259,-1.82675674114063
"EED",-0.205350336980406,8.4547072095981,-4.35641304372555,0.0010497120213416,0.00510655097486259,-1.82708088854055
"GLUL",-0.193161641648383,7.71711410868208,-4.35636172738781,0.00104980384279619,0.00510655097486259,-1.82717185358615
"TBC1D25",0.447085660957568,3.55595987614824,4.35525017153306,0.0010517948330614,0.00511273145906627,-1.82914230110566
"EIF4EBP1",0.936705156442618,6.55217016676613,4.35389152282556,0.00105423376365293,0.00512107941180347,-1.8315509414759
"GTPBP2",0.191866824490567,8.42244601957938,4.35271545863093,0.00105634970017094,0.00512784803154114,-1.83363604584637
"COBL",-0.279447279830864,6.98310971616988,-4.3519523647992,0.00105772500449591,0.00513101459802289,-1.83498905012445
"GSR",-0.160627361360234,10.2799868334949,-4.35038128377357,0.00106056241100535,0.0051412646385963,-1.83777484558764
"PPM1G",-0.186752695414617,10.0880431374977,-4.34827696185151,0.00106437531339694,0.00515622634756184,-1.84150656600459
"POLR3A",-0.25919855939137,9.17214351149755,-4.34332733076414,0.00107340024770545,0.00519639942562453,-1.85028583594997
"SART1",-0.184416913332415,10.2093405722022,-4.34277219527359,0.00107441742553273,0.00519777809748179,-1.85127064863594
"DMAP1",-0.175689077241717,9.43974189436468,-4.34046697196719,0.00107865207157737,0.00521470964031649,-1.8553604618463
"MYH9",0.136430410770826,13.0595951909561,4.33885193554161,0.00108162923137335,0.00522554299186973,-1.85822610331565
"UTP6",-0.132951244228982,9.8917134911243,-4.33535293583377,0.00108810873933648,0.00525327055991223,-1.86443547040884
"ANKS3",0.22434363080958,6.10016248637911,4.33313293908264,0.0010922407558313,0.00526963470029554,-1.86837575065364
"AAK1",0.16558182350426,9.11122116125484,4.32758274480666,0.00110264296031277,0.00531488264990311,-1.87822900410571
"DFFA",-0.173430159051319,8.05907242558294,-4.32733106004762,0.00110311711192156,0.00531488264990311,-1.87867589392302
"TBL3",-0.177378931103577,9.92058547820948,-4.321666665493,0.00111384477688581,0.00536292834569783,-1.88873525388829
"TIMM21",-0.211394654260204,8.20568101888798,-4.32103656037832,0.00111504482646683,0.00536506653114245,-1.88985445399179
"TRMT1L",-0.177534737754279,9.12842957310576,-4.32047605293017,0.0011161134591593,0.00536656993201459,-1.89085006762456
"TMEM126B",-0.230253222712987,5.82620359496666,-4.31851593898507,0.00111985891243999,0.00538093344724889,-1.89433201245622
"LDLR",-0.189051971849283,6.47402106765176,-4.31773193708228,0.00112136067881764,0.0053845038819816,-1.89572482137434
"ASAP2",0.152408799692417,8.30928217437725,4.31658807368047,0.00112355553409212,0.00538812096483923,-1.89775704900187
"NCKIPSD",-0.23651493924816,6.24850349820723,-4.31654806517813,0.0011236323838188,0.00538812096483923,-1.89782813189041
"SP1",-0.234338582148995,4.16567680698359,-4.31566238413289,0.00112533503569001,0.00539264196373533,-1.89940175789486
"RPAP1",-0.203046529675757,6.80538031062771,-4.31075593829621,0.00113481616007799,0.00543440640220885,-1.90812067250372
"MAPKAPK2",0.123808027912734,8.71614328298799,4.3094306990191,0.00113739129133867,0.00544018309015043,-1.91047608100292
"FARSA",0.131022187378358,9.10177341776049,4.30934627516959,0.00113755554541119,0.00544018309015043,-1.91062613735206
"NNMT",0.207075982535526,9.15796727966859,4.30834342596566,0.00113950857064187,0.00544585341807766,-1.91240867283861
"DHX16",-0.186169839805423,9.8565140905176,-4.30773836425943,0.00114068860516123,0.00544782438144631,-1.91348420132347
"SUDS3",-0.193947304842976,7.40377716986578,-4.30720275796148,0.00114173424614247,0.0054491512742926,-1.91443629984785
"VIRMA",-0.167165575836968,8.92876763796111,-4.30580232349933,0.001144472980067,0.00545855157226848,-1.91692586043702
"JUND",-0.349269346812489,5.45733732856092,-4.30334158146331,0.00114930189263166,0.00547790163331557,-1.921300811569
"SCAI",-0.463045795236659,7.2708039070189,-4.29835124456759,0.00115916018072778,0.00552019115366828,-1.93017498473688
"PPP1CA",-0.922911661253626,7.71831249872055,-4.29806406703748,0.00115973016910235,0.00552019115366828,-1.93068573990294
"IFT74",-0.222022051043371,8.0322482372001,-4.29434241998654,0.00116714336403131,0.00555175365585133,-1.93730556055082
"UTRN",-0.164939723569583,10.9592028318129,-4.29379609005235,0.00116823575711716,0.00555322784210345,-1.93827745221637
"VPS37A",-0.143314231525514,8.4469489283787,-4.2916875257798,0.00117246186252001,0.00556958623715163,-1.94202875304996
"TTC9",-0.222555925334211,7.30793900237778,-4.28969444508488,0.00117647116357853,0.0055837659876599,-1.94557500517081
"YBX1",-0.289867392409946,8.32202341076726,-4.28942195373267,0.00117702041954899,0.0055837659876599,-1.94605987466471
"ANKIB1",0.525950692630087,3.64067090626126,4.288824982725,0.00117822465797215,0.00558574508859608,-1.94712214704381
"USP1",-0.782129895436464,3.54638426485161,-4.28828665102401,0.00117931170780126,0.00558716634864191,-1.94808010473105
"CDC45",-0.41446251877912,6.60087696511208,-4.28175181301901,0.00119259115724108,0.00564324507756643,-1.95971109092825
"MTMR9",-0.269204520373723,7.51963844194074,-4.28167956055023,0.00119273884970405,0.00564324507756643,-1.95983971255149
"METTL18",-0.425553718131676,7.25625205392053,-4.28064788673591,0.00119484979208165,0.00564946633870986,-1.96167632268368
"ZNF574",0.407444840803558,6.04571445204416,4.27521461782749,0.00120603142380995,0.00569853862501945,-1.971350485261
"CRABP2",-0.200296634747128,8.55624983689237,-4.27479621016064,0.00120689701460594,0.00569883440629297,-1.97209559793156
"GLRX3",-0.178323726814806,9.45556372134278,-4.27319566091774,0.00121021416928661,0.0057106981113212,-1.97494606160272
"FAM118B",-0.457702101712881,8.25006710430125,-4.27005141104417,0.00121675835729461,0.00573232757858064,-1.98054647673474
"PRKAR1B",0.336865642141172,4.83312030789825,4.26992528338037,0.00121702163734131,0.00573232757858064,-1.980771150598
"VKORC1",0.900120444752167,6.4942406779612,4.26982977996249,0.0012172210315515,0.00573232757858064,-1.98094127388254
"HDAC6",0.161221903387938,8.35844951186391,4.26727835698117,0.00122256057381914,0.0057536554326223,-1.9854865351695
"PUF60",-0.116310290008162,10.7133815641356,-4.26274606854684,0.00123210588810863,0.00579473524712191,-1.99356219858427
"DNAJB5",-0.230472316344283,7.08613143174654,-4.25879832741377,0.00124048338296335,0.00583027189992773,-2.00059794140995
"MGAT5",-0.262669095664227,6.17694594545824,-4.25752951497983,0.00124318851361979,0.00583911904775622,-2.00285956573125
"RBM10",-0.172893381062529,9.54340901039836,-4.25428866730951,0.00125012599425688,0.00586782022568853,-2.00863699891397
"LRIG3",0.189257395467433,8.15164218948166,4.25051995454458,0.00125824419461345,0.005902021843471,-2.01535673145586
"HPCAL1",0.961446423946722,5.48711585470152,4.2471139501598,0.00126562833265608,0.00593273730307808,-2.02143092347522
"MAP3K6",-0.514718195680642,6.67221451086153,-4.24591248533475,0.00126824383889919,0.00594107361364196,-2.02357385571841
"GLTP",0.205949546975653,9.09998639387151,4.24499234288063,0.00127025073262022,0.00594654976873728,-2.02521511542999
"BRAT1",-0.17516528609593,7.5613961069712,-4.24442327996991,0.00127149355314515,0.00594844413096318,-2.02623019470258
"SLU7",-0.289930096567568,8.19331377439173,-4.24296554182227,0.00127468300189035,0.00595943693308023,-2.02883061121274
"STK39",-0.214211020481228,9.51574000875796,-4.24217484462552,0.00127641648768282,0.00596232256517538,-2.03024119824312
"LARP4B",-0.236198093493254,9.38205695610579,-4.24191784194435,0.00127698045639941,0.00596232256517538,-2.03069969850152
"MARK3",-0.13071002522431,8.06805508072043,-4.24050545780142,0.00128008443934299,0.00597288577647414,-2.03321954601215
"COG3",0.151758555113245,8.7886293557419,4.23391851207013,0.00129466463647851,0.00603694804539292,-2.04497389936916
"RPL26L1",-0.904384698055261,2.71400827015461,-4.23282003831336,0.00129711288432676,0.00604439273806109,-2.04693452061019
"PWP1",-0.306330586251961,7.02738243090632,-4.23143292403837,0.00130021133629699,0.00605485554704706,-2.04941048898661
"FNBP1L",-0.148834297210634,10.2486576041915,-4.23079305259054,0.00130164323938881,0.00605754889832286,-2.05055270719662
"ITGB6",0.247782255340136,8.33608195217064,4.23035573600361,0.00130262281024246,0.00605813504868331,-2.05133337231803
"MEPCE",-0.223124092055933,7.70641604237318,-4.22987397753882,0.00130370281778277,0.00605918722842456,-2.0521933928569
"METTL16",0.313031671288224,7.04521566451424,4.22288139774053,0.00131948422261467,0.00612852063344001,-2.0646788163071
"MRPS9",-0.151441041189944,9.69578913503981,-4.22143391661392,0.00132277578903262,0.00613979056557524,-2.06726390865255
"TBL1X",-0.347111096373196,5.87256556231315,-4.21763689124759,0.00133145090136353,0.00617601767776273,-2.07404605138624
"PIGG",0.333235371093907,5.48211005790877,4.21181241189636,0.00134487345941052,0.00623420440328967,-2.08445221852448
"SPINT1",-0.149836820073814,8.72173531620657,-4.20816298115787,0.00135335531615812,0.00626942733601446,-2.09097401138253
"IPO11",-0.221761503642359,8.84226616278814,-4.20696539154653,0.00135615082422691,0.00627827945175369,-2.09311446139425
"MBD2",-0.295093649319785,8.06599682437803,-4.20632608228693,0.00135764561046454,0.00628110227996537,-2.09425715277474
"PDK2",-0.330561795477445,5.6520386260479,-4.20542645393262,0.00135975196105882,0.00628674896914297,-2.09586519918165
"UBR1",-0.222922530694368,7.45842666780102,-4.20307336282743,0.00136527748592289,0.0063081864046841,-2.1000716043859
"TEX264",0.15336458769992,7.74875342704344,4.20223927773177,0.00136724168917605,0.00631315176843357,-2.10156274590084
"CORO1A",-0.135814690983553,9.71262360729958,-4.19907598568691,0.00137471775691309,0.00634354481197153,-2.10721853278575
"LGMN",0.209371460893806,9.0152916078309,4.19791512848506,0.00137747196671535,0.0063521238127218,-2.10929431326602
"METAP1",-0.144935996322682,8.56395341032642,-4.19751990603667,0.00137841096778414,0.0063523263885481,-2.1100010567192
"POLR1D",-0.399021413669776,7.04889545717413,-4.1944274174178,0.00138578138796549,0.00638214828708053,-2.11553159780236
"ZNF638",-0.13482215043061,11.0187136142564,-4.19404001843964,0.00138670757395429,0.00638227214808921,-2.11622447644712
"ELOA",-0.214393743787946,8.83643965677622,-4.19160272985507,0.00139254939094359,0.00640500520254482,-2.12058398387859
"PPM1L",-0.318726197431787,6.99630199827953,-4.18802737276777,0.00140116536717896,0.00644046024020016,-2.1269801153607
"AKR1B1",-0.168036482507837,9.82062221347577,-4.18746128664863,0.00140253461269057,0.00644258132444336,-2.12799292276565
"PACS1",0.154188571995133,9.33531457939763,4.18596082047163,0.00140617067095008,0.00645510559620486,-2.13067760996063
"PLS1",-0.133325837063566,10.5407236286632,-4.18317851620387,0.00141293896833365,0.00647837201590653,-2.1356563557428
"UFD1",-0.234432112000475,9.52773190721049,-4.18296677720235,0.00141345543547754,0.00647837201590653,-2.13603527754875
"SEPHS2",-0.160259268392037,6.53929639155217,-4.18275282895037,0.00141397749086082,0.00647837201590653,-2.13641815714735
"POLDIP3",-0.181242661378269,9.86402923244625,-4.18065001733228,0.00141911925234906,0.00649773505414275,-2.14018155091592
"EXOSC1",-0.412966095302712,4.84064996682084,-4.18020736860527,0.00142020408621022,0.00649850960659826,-2.14097380930954
"TMEM30B",-0.384715371646021,6.73611256494488,-4.17949557632516,0.0014219503407483,0.00650230771152749,-2.14224782196604
"FAT1",-0.193572123500555,8.71711189313014,-4.17710011750223,0.00142784359556591,0.00652505215565439,-2.1465357126342
"C1orf174",-0.321930031527729,6.68559142269964,-4.1752442052538,0.00143242693610647,0.00654178504861494,-2.14985817141578
"FAM32A",-0.522709822481082,5.54386443910954,-4.17356287494703,0.00143659234448123,0.00655658898314038,-2.15286836472967
"PLOD2",-0.146084354227069,10.4146238242124,-4.16931250785443,0.00144717869217329,0.00660066014033025,-2.1604792179579
"ARFGAP2",-0.205388214359695,8.99563220698061,-4.16888648024877,0.00144824426004808,0.00660127778648763,-2.16124216824323
"CCT2",0.129872746274513,10.8914266523969,4.16705030270438,0.00145284620091412,0.00661800352239251,-2.16453067003085
"SCAF11",-0.262510086268739,8.30372064461301,-4.16470995052223,0.00145873379235616,0.00664056043896836,-2.16872256660548
"CDK2",-0.180530152907705,8.27473657721048,-4.16338444747092,0.00146207934415462,0.00665152378555472,-2.171096947161
"LIMK2",0.22911999270481,6.52455903889081,4.16198436394096,0.00146562180353506,0.00666024115686927,-2.17360509670237
"UGGT1",0.117417920795361,11.6421235057708,4.16188543952457,0.0014658724372312,0.00666024115686927,-2.17378231942282
"CTSA",-0.16617756776213,9.1306355623599,-4.15921303698532,0.00147266009797499,0.00668680020174569,-2.1785702528468
"NBEAL2",0.114781381117503,10.2619026807028,4.15650515177065,0.00147957122800743,0.00671388555317695,-2.18342241446101
"ACIN1",-0.184396236241907,10.848332657699,-4.15410123853698,0.00148573481448265,0.00673671915074382,-2.18773045235947
"IVNS1ABP",-0.265514304747392,7.46966037247062,-4.1538028851199,0.001486501647184,0.00673671915074382,-2.18826516586323
"TMEM258",0.475833158858795,3.43271991600435,4.15332604093708,0.00148772809432881,0.00673797465568062,-2.18911978980157
